Mission_ID,Grid_ID,Image,Row,Col,Pixel_X,Pixel_Y,Northing,Easting,Average_NDVI,Average_NDRE,Average_SAVI,Vegetation_Ratio,Canopy_Coverage,Crop_Stress_Indicator,Average_Red,Average_Green,Average_NIR,Temperature,Humidity,Rainfall,Wind_Speed,Soil_Moisture,Soil_pH,Crop_Type,Crop_Growth_Stage,Status
20260724_123113,G_11_20,jpr_20240528_AB01_MS_aligned_sun-all,11,20,1312,632,4300355.473840609,621360.7849465943,0.5584336,0.11958238,2.9650924e-05,0.8144886363636363,82.13068181818181,44.15664,3.8053336e-06,4.1989897e-06,1.36893295e-05,29.43,59.1,10.49,1.61,39.16,7.02,Wheat,Vegetative,HEALTHY
20260724_123113,G_11_21,jpr_20240528_AB01_MS_aligned_sun-all,11,21,1376,632,4300355.473840609,621363.9849465751,0.53354096,0.12288393,2.8810655e-05,0.775,78.35227272727273,46.645905,4.128898e-06,4.4131257e-06,1.3732801e-05,28.85,73.77,4.69,1.63,34.89,6.82,Wheat,Vegetative,HEALTHY
20260724_123113,G_11_22,jpr_20240528_AB01_MS_aligned_sun-all,11,22,1440,632,4300355.473840609,621367.184946556,0.53033394,0.10857831,2.8847711e-05,0.7954545454545454,80.25568181818183,46.966606,4.02427e-06,4.148609e-06,1.364053e-05,27.74,66.77,1.92,3.37,45.32,6.79,Wheat,Vegetative,HEALTHY
20260724_123113,G_11_23,jpr_20240528_AB01_MS_aligned_sun-all,11,23,1504,632,4300355.473840609,621370.3849465369,0.5731915,0.124322765,3.3650682e-05,0.7926136363636364,80.17045454545455,42.680847,4.0894197e-06,4.652531e-06,1.5306758e-05,30.51,68.71,6.44,4.32,31.81,6.56,Wheat,Vegetative,HEALTHY
20260724_123113,G_11_24,jpr_20240528_AB01_MS_aligned_sun-all,11,24,1568,632,4300355.473840609,621373.5849465177,0.5250023,0.100554295,2.9973453e-05,0.8019886363636364,80.88068181818183,47.49977,4.4282474e-06,4.5567012e-06,1.4419781e-05,29.24,78.77,4.45,3.0,37.32,6.66,Wheat,Vegetative,HEALTHY
20260724_123113,G_11_25,jpr_20240528_AB01_MS_aligned_sun-all,11,25,1632,632,4300355.473840609,621376.7849464986,0.5449835,0.10795341,3.1572876e-05,0.8181818181818182,82.13068181818181,45.501648,4.310922e-06,4.508377e-06,1.4835624e-05,34.7,84.43,2.87,1.89,30.21,6.67,Wheat,Vegetative,HEALTHY
20260724_123113,G_11_26,jpr_20240528_AB01_MS_aligned_sun-all,11,26,1696,632,4300355.473840609,621379.9849464794,0.5271221,0.09476606,3.2346205e-05,0.83125,84.00568181818183,47.287792,4.7387243e-06,4.8655183e-06,1.5521238e-05,31.46,76.05,11.91,2.8,28.39,6.83,Wheat,Vegetative,HEALTHY
20260724_123113,G_11_27,jpr_20240528_AB01_MS_aligned_sun-all,11,27,1760,632,4300355.473840609,621383.1849464604,0.5445634,0.10037327,3.425254e-05,0.8110795454545454,81.64772727272728,45.54366,4.6673904e-06,5.1087213e-06,1.6085389e-05,27.43,72.42,11.08,3.86,32.68,6.93,Wheat,Vegetative,HEALTHY
20260724_123113,G_11_28,jpr_20240528_AB01_MS_aligned_sun-all,11,28,1824,632,4300355.473840609,621386.3849464413,0.5188058,0.09229954,3.188681e-05,0.8548295454545455,86.19318181818181,48.11942,4.91245e-06,5.1208167e-06,1.5541826e-05,34.35,69.22,10.23,3.41,33.67,6.74,Wheat,Vegetative,HEALTHY
20260724_123113,G_11_29,jpr_20240528_AB01_MS_aligned_sun-all,11,29,1888,632,4300355.473840609,621389.5849464221,0.56821126,0.109769575,3.5472047e-05,0.8485795454545455,85.76704545454545,43.178875,4.29353e-06,5.088475e-06,1.6118047e-05,33.4,67.92,10.28,2.63,36.68,6.72,Wheat,Vegetative,HEALTHY
20260724_123113,G_11_30,jpr_20240528_AB01_MS_aligned_sun-all,11,30,1952,632,4300355.473840609,621392.784946403,0.5387353,0.10835917,3.702875e-05,0.962215909090909,96.61931818181819,46.126472,5.2191454e-06,6.0740194e-06,1.7562637e-05,32.89,76.65,5.41,5.61,26.15,6.75,Wheat,Vegetative,HEALTHY
20260724_123113,G_11_31,jpr_20240528_AB01_MS_aligned_sun-all,11,31,2016,632,4300355.473840609,621395.9849463839,0.5571401,0.12223639,3.667677e-05,0.9571022727272728,96.42045454545455,44.285988,4.7824933e-06,5.593702e-06,1.7008633e-05,31.48,69.0,2.37,5.74,23.71,6.58,Wheat,Vegetative,HEALTHY
20260724_123113,G_11_32,jpr_20240528_AB01_MS_aligned_sun-all,11,32,2080,632,4300355.473840609,621399.1849463647,0.55864644,0.13726437,3.80609e-05,0.8789772727272728,88.60795454545455,44.135357,4.892564e-06,5.544196e-06,1.7580118e-05,30.71,61.9,1.7,3.22,38.58,6.85,Wheat,Vegetative,HEALTHY
20260724_123113,G_11_33,jpr_20240528_AB01_MS_aligned_sun-all,11,33,2144,632,4300355.473840609,621402.3849463456,0.5390462,0.1434831,3.3158936e-05,0.9198863636363637,93.4659090909091,46.09538,4.5130478e-06,4.8939637e-06,1.556649e-05,31.6,80.64,2.69,1.69,36.08,6.78,Wheat,Vegetative,HEALTHY
20260724_123113,G_11_34,jpr_20240528_AB01_MS_aligned_sun-all,11,34,2208,632,4300355.473840609,621405.5849463266,0.54997134,0.15317924,3.7559268e-05,0.8491477272727272,85.9659090909091,45.002865,4.9331666e-06,5.457404e-06,1.7453502e-05,33.28,70.84,9.97,1.54,36.97,6.52,Wheat,Vegetative,HEALTHY
20260724_123113,G_11_35,jpr_20240528_AB01_MS_aligned_sun-all,11,35,2272,632,4300355.473840609,621408.7849463074,0.5515868,0.14586695,3.7887203e-05,0.8752840909090909,88.49431818181817,44.84132,4.917304e-06,5.1324782e-06,1.7546963e-05,28.3,76.57,11.15,0.84,33.99,6.83,Wheat,Vegetative,HEALTHY
20260724_123113,G_11_36,jpr_20240528_AB01_MS_aligned_sun-all,11,36,2336,632,4300355.473840609,621411.9849462883,0.54088765,0.15889178,3.3049546e-05,0.8454545454545455,85.0284090909091,45.911236,4.5810634e-06,4.666103e-06,1.5598034e-05,33.48,71.42,6.08,1.29,30.72,6.82,Wheat,Vegetative,HEALTHY
20260724_123113,G_11_37,jpr_20240528_AB01_MS_aligned_sun-all,11,37,2400,632,4300355.473840609,621415.1849462691,0.5351288,0.14768672,3.410642e-05,0.8803977272727272,88.7215909090909,46.48712,4.809624e-06,4.773798e-06,1.6178921e-05,31.66,72.78,7.7,2.2,34.7,7.18,Wheat,Vegetative,HEALTHY
20260724_123113,G_11_38,jpr_20240528_AB01_MS_aligned_sun-all,11,38,2464,632,4300355.473840609,621418.38494625,0.57355106,0.17023855,3.7230457e-05,0.9460227272727273,94.6875,42.644894,4.546047e-06,5.02724e-06,1.6956743e-05,32.74,66.43,12.64,5.94,39.18,6.83,Wheat,Vegetative,HEALTHY
20260724_123113,G_12_5,jpr_20240528_AB01_MS_aligned_sun-all,12,5,352,687,4300352.724031639,621312.784946881,0.5428962,0.14270392,3.3456537e-05,0.6397727272727273,64.4034090909091,45.71038,4.604515e-06,4.8231045e-06,1.5757156e-05,31.35,71.57,10.29,4.15,40.47,6.99,Wheat,Vegetative,HEALTHY
20260724_123113,G_12_6,jpr_20240528_AB01_MS_aligned_sun-all,12,6,416,687,4300352.724031639,621315.9849468619,0.5461398,0.13905996,3.0808063e-05,0.8747159090909091,88.4090909090909,45.38602,4.1144253e-06,4.3936006e-06,1.4384176e-05,29.63,75.43,12.2,4.06,34.06,6.88,Wheat,Vegetative,HEALTHY
20260724_123113,G_12_7,jpr_20240528_AB01_MS_aligned_sun-all,12,7,480,687,4300352.724031639,621319.1849468428,0.55546695,0.12925212,3.2759905e-05,0.8832386363636363,89.375,44.453304,4.2330626e-06,4.862428e-06,1.515347e-05,30.76,65.96,13.4,4.96,28.12,7.2,Wheat,Vegetative,HEALTHY
20260724_123113,G_12_8,jpr_20240528_AB01_MS_aligned_sun-all,12,8,544,687,4300352.724031639,621322.3849468237,0.58403796,0.121197395,3.209188e-05,0.8826704545454546,89.48863636363636,41.596203,3.492451e-06,3.996271e-06,1.4190154e-05,30.51,81.13,7.73,4.64,32.71,6.92,Wheat,Vegetative,HEALTHY
20260724_123113,G_12_9,jpr_20240528_AB01_MS_aligned_sun-all,12,9,608,687,4300352.724031639,621325.5849468046,0.5600568,0.11786519,3.1686573e-05,0.7713068181818182,78.29545454545455,43.99432,3.9915276e-06,4.613806e-06,1.45541235e-05,30.8,69.35,3.39,5.05,39.23,6.82,Wheat,Vegetative,HEALTHY
20260724_123113,G_12_10,jpr_20240528_AB01_MS_aligned_sun-all,12,10,672,687,4300352.724031639,621328.7849467854,0.58047837,0.11443838,3.2104283e-05,0.6988636363636364,70.9659090909091,41.952164,3.4775353e-06,4.0616633e-06,1.4179376e-05,31.34,72.36,6.75,2.66,22.33,6.55,Wheat,Vegetative,HEALTHY
20260724_123113,G_12_11,jpr_20240528_AB01_MS_aligned_sun-all,12,11,736,687,4300352.724031639,621331.9849467663,0.52839464,0.09996177,2.8811528e-05,0.790340909090909,79.57386363636364,47.160538,4.2217634e-06,4.5061884e-06,1.3825961e-05,32.49,76.52,0.04,0.57,31.17,6.48,Wheat,Vegetative,HEALTHY
20260724_123113,G_12_12,jpr_20240528_AB01_MS_aligned_sun-all,12,12,800,687,4300352.724031639,621335.1849467471,0.45383182,0.073034056,2.5911115e-05,0.9627840909090909,96.47727272727272,54.61682,5.2625105e-06,5.2846044e-06,1.3899879e-05,26.12,73.3,11.32,5.48,42.72,6.54,Wheat,Vegetative,HEALTHY
20260724_123113,G_12_13,jpr_20240528_AB01_MS_aligned_sun-all,12,13,864,687,4300352.724031639,621338.3849467281,0.39608482,0.050788246,2.405042e-05,1.0,100.0,60.39152,6.1333776e-06,5.8578844e-06,1.415051e-05,30.79,71.96,13.64,1.74,45.23,7.02,Wheat,Vegetative,HEALTHY
20260724_123113,G_12_14,jpr_20240528_AB01_MS_aligned_sun-all,12,14,928,687,4300352.724031639,621341.584946709,0.39468703,0.053143445,2.3609757e-05,1.0,100.0,60.531296,6.027121e-06,5.8303312e-06,1.3897355e-05,29.44,70.97,1.37,0.98,36.04,6.65,Wheat,Vegetative,HEALTHY
20260724_123113,G_12_15,jpr_20240528_AB01_MS_aligned_sun-all,12,15,992,687,4300352.724031639,621344.7849466898,0.4410635,0.077849686,2.6111871e-05,1.0,100.0,55.893646,5.57456e-06,5.65238e-06,1.4278864e-05,31.28,69.38,11.4,3.96,18.11,6.82,Wheat,Vegetative,HEALTHY
20260724_123113,G_12_16,jpr_20240528_AB01_MS_aligned_sun-all,12,16,1056,687,4300352.724031639,621347.9849466707,0.5261169,0.10752123,2.966848e-05,0.9349431818181818,94.0909090909091,47.38831,4.470973e-06,4.940819e-06,1.4360846e-05,31.55,74.06,3.41,4.78,31.53,7.03,Wheat,Vegetative,HEALTHY
20260724_123113,G_12_17,jpr_20240528_AB01_MS_aligned_sun-all,12,17,1120,687,4300352.724031639,621351.1849466516,0.54002315,0.11993683,2.916118e-05,0.8230113636363636,82.98295454545455,45.997684,4.0984346e-06,4.542675e-06,1.38191845e-05,29.36,65.07,9.51,4.57,36.99,6.98,Wheat,Vegetative,HEALTHY
20260724_123113,G_12_18,jpr_20240528_AB01_MS_aligned_sun-all,12,18,1184,687,4300352.724031639,621354.3849466324,0.527134,0.115380615,2.7879512e-05,0.7539772727272728,76.25,47.2866,4.1030657e-06,4.4739236e-06,1.3396571e-05,30.19,76.4,0.34,3.46,30.06,7.17,Wheat,Vegetative,HEALTHY
20260724_123113,G_12_19,jpr_20240528_AB01_MS_aligned_sun-all,12,19,1248,687,4300352.724031639,621357.5849466133,0.53375936,0.113774516,2.8737233e-05,0.7980113636363636,80.48295454545455,46.624065,4.097573e-06,4.3712607e-06,1.3676999e-05,32.81,77.06,5.73,4.02,32.54,6.8,Wheat,Vegetative,HEALTHY
20260724_123113,G_12_20,jpr_20240528_AB01_MS_aligned_sun-all,12,20,1312,687,4300352.724031639,621360.7849465943,0.5245139,0.11923407,2.8188177e-05,0.7806818181818181,78.80681818181819,47.54861,4.1821254e-06,4.4039457e-06,1.3578525e-05,32.54,66.57,14.54,1.65,33.75,6.37,Wheat,Vegetative,HEALTHY
20260724_123113,G_12_21,jpr_20240528_AB01_MS_aligned_sun-all,12,21,1376,687,4300352.724031639,621363.9849465751,0.54142696,0.1176362,2.954235e-05,0.83125,83.83522727272728,45.857304,4.095392e-06,4.347687e-06,1.3943206e-05,30.0,80.18,0.11,3.6,38.41,6.77,Wheat,Vegetative,HEALTHY
20260724_123113,G_12_22,jpr_20240528_AB01_MS_aligned_sun-all,12,22,1440,687,4300352.724031639,621367.184946556,0.58211046,0.130086,3.20528e-05,0.7769886363636364,78.49431818181817,41.78895,3.7368059e-06,4.2614415e-06,1.4421471e-05,30.55,76.86,9.32,2.22,31.77,6.99,Wheat,Vegetative,HEALTHY
20260724_123113,G_12_23,jpr_20240528_AB01_MS_aligned_sun-all,12,23,1504,687,4300352.724031639,621370.3849465369,0.5885088,0.12567556,3.440969e-05,0.8102272727272727,81.5909090909091,41.14912,3.876336e-06,4.4088247e-06,1.5346686e-05,30.42,70.78,1.43,5.72,40.01,6.75,Wheat,Vegetative,HEALTHY
20260724_123113,G_12_24,jpr_20240528_AB01_MS_aligned_sun-all,12,24,1568,687,4300352.724031639,621373.5849465177,0.56480086,0.11303782,3.3333665e-05,0.7798295454545454,78.66477272727272,43.519913,4.2284714e-06,4.6669534e-06,1.5340132e-05,32.87,70.6,1.84,4.17,31.32,6.97,Wheat,Vegetative,HEALTHY
20260724_123113,G_12_25,jpr_20240528_AB01_MS_aligned_sun-all,12,25,1632,687,4300352.724031639,621376.7849464986,0.5120755,0.08889085,2.8961183e-05,0.821875,82.8125,48.79245,4.557324e-06,4.4235544e-06,1.4211419e-05,30.02,74.0,7.19,3.94,40.85,6.49,Wheat,Vegetative,HEALTHY
20260724_123113,G_12_26,jpr_20240528_AB01_MS_aligned_sun-all,12,26,1696,687,4300352.724031639,621379.9849464794,0.559478,0.1094157,3.3134624e-05,0.790340909090909,80.25568181818183,44.0522,4.2489914e-06,4.8076495e-06,1.5294312e-05,30.41,66.63,8.62,2.06,39.29,6.5,Wheat,Vegetative,HEALTHY
20260724_123113,G_12_27,jpr_20240528_AB01_MS_aligned_sun-all,12,27,1760,687,4300352.724031639,621383.1849464604,0.52635276,0.08800295,2.9868508e-05,0.7818181818181819,79.17613636363636,47.364723,4.284935e-06,4.4202857e-06,1.4241488e-05,31.07,68.91,9.79,5.27,33.92,6.53,Wheat,Vegetative,HEALTHY
20260724_123113,G_12_28,jpr_20240528_AB01_MS_aligned_sun-all,12,28,1824,687,4300352.724031639,621386.3849464413,0.5329573,0.10271576,3.0614316e-05,0.7821022727272727,79.00568181818181,46.70427,4.285037e-06,4.7150324e-06,1.4490206e-05,32.71,70.61,5.36,5.77,36.13,6.77,Wheat,Vegetative,HEALTHY
20260724_123113,G_12_29,jpr_20240528_AB01_MS_aligned_sun-all,12,29,1888,687,4300352.724031639,621389.5849464221,0.50586766,0.093275435,2.915287e-05,0.8184659090909091,82.35795454545455,49.413235,4.632721e-06,4.8399993e-06,1.4350721e-05,30.69,74.09,6.81,2.15,33.54,6.21,Wheat,Vegetative,HEALTHY
20260724_123113,G_12_30,jpr_20240528_AB01_MS_aligned_sun-all,12,30,1952,687,4300352.724031639,621392.784946403,0.55013394,0.10882483,3.669155e-05,0.9045454545454545,91.16477272727272,44.986607,4.977551e-06,5.9456015e-06,1.7208624e-05,31.86,69.31,9.62,2.61,27.65,6.8,Wheat,Vegetative,HEALTHY
20260724_123113,G_12_31,jpr_20240528_AB01_MS_aligned_sun-all,12,31,2016,687,4300352.724031639,621395.9849463839,0.5460586,0.11798895,3.3902863e-05,0.8579545454545454,86.36363636363636,45.394142,4.5638635e-06,5.083351e-06,1.5865295e-05,31.52,77.52,7.72,3.23,29.71,6.94,Wheat,Vegetative,HEALTHY
20260724_123113,G_12_32,jpr_20240528_AB01_MS_aligned_sun-all,12,32,2080,687,4300352.724031639,621399.1849463647,0.53908503,0.13073389,3.5206558e-05,0.8761363636363636,88.1534090909091,46.091496,4.9335963e-06,5.4032303e-06,1.6669634e-05,33.21,82.9,13.04,3.46,25.27,6.32,Wheat,Vegetative,HEALTHY
20260724_123113,G_12_33,jpr_20240528_AB01_MS_aligned_sun-all,12,33,2144,687,4300352.724031639,621402.3849463456,0.52826685,0.13844986,3.410343e-05,0.8465909090909091,85.25568181818181,47.173317,4.878997e-06,5.1301604e-06,1.6247302e-05,32.73,76.47,0.83,2.76,40.91,6.37,Wheat,Vegetative,HEALTHY
20260724_123113,G_12_34,jpr_20240528_AB01_MS_aligned_sun-all,12,34,2208,687,4300352.724031639,621405.5849463266,0.55380857,0.1457349,3.889441e-05,0.8596590909090909,86.67613636363637,44.619144,5.0504746e-06,5.56943e-06,1.8015893e-05,27.54,83.05,3.55,0.62,37.19,6.89,Wheat,Vegetative,HEALTHY
20260724_123113,G_12_35,jpr_20240528_AB01_MS_aligned_sun-all,12,35,2272,687,4300352.724031639,621408.7849463074,0.5460114,0.14613779,3.590003e-05,0.8880681818181818,90.05681818181817,45.39886,4.779655e-06,4.9398136e-06,1.6746866e-05,30.12,71.45,14.3,5.65,36.62,6.54,Wheat,Vegetative,HEALTHY
20260724_123113,G_12_36,jpr_20240528_AB01_MS_aligned_sun-all,12,36,2336,687,4300352.724031639,621411.9849462883,0.53557533,0.14892486,3.3311542e-05,0.8360795454545454,84.26136363636364,46.442467,4.6984674e-06,4.7051435e-06,1.5802781e-05,32.98,73.3,12.7,1.79,30.42,6.91,Wheat,Vegetative,HEALTHY
20260724_123113,G_12_37,jpr_20240528_AB01_MS_aligned_sun-all,12,37,2400,687,4300352.724031639,621415.1849462691,0.55512714,0.1596218,3.7259022e-05,0.8460227272727273,85.11363636363637,44.487286,4.828175e-06,5.161666e-06,1.7248412e-05,29.38,64.73,3.09,2.72,29.14,6.89,Wheat,Vegetative,HEALTHY
20260724_123113,G_12_38,jpr_20240528_AB01_MS_aligned_sun-all,12,38,2464,687,4300352.724031639,621418.38494625,0.55746984,0.16032058,3.5710196e-05,0.9642045454545455,97.07386363636363,44.253014,4.6491687e-06,5.004343e-06,1.6553087e-05,34.99,70.41,5.21,1.48,34.32,6.72,Wheat,Vegetative,HEALTHY
20260724_123113,G_12_39,jpr_20240528_AB01_MS_aligned_sun-all,12,39,2528,687,4300352.724031639,621421.5849462309,0.5480511,0.15429741,3.812741e-05,0.9505681818181818,95.85227272727272,45.19489,5.088194e-06,5.5316364e-06,1.7797936e-05,30.29,69.11,3.1,5.51,21.94,6.29,Wheat,Vegetative,HEALTHY
20260724_123113,G_12_40,jpr_20240528_AB01_MS_aligned_sun-all,12,40,2592,687,4300352.724031639,621424.7849462117,0.56601787,0.16681136,3.5222554e-05,0.8082386363636364,81.98863636363637,43.398212,4.3125274e-06,4.7424664e-06,1.6053878e-05,29.77,66.66,2.21,4.53,32.15,6.73,Wheat,Vegetative,HEALTHY
20260724_123113,G_13_5,jpr_20240528_AB01_MS_aligned_sun-all,13,5,352,742,4300349.974222668,621312.784946881,0.5664817,0.15321153,3.5700257e-05,0.9244318181818182,93.97727272727273,43.35183,4.3217287e-06,4.78054e-06,1.6222331e-05,32.26,65.94,8.6,0.73,34.86,6.83,Wheat,Vegetative,HEALTHY
20260724_123113,G_13_6,jpr_20240528_AB01_MS_aligned_sun-all,13,6,416,742,4300349.974222668,621315.9849468619,0.54544574,0.13373344,3.1645373e-05,0.8747159090909091,89.14772727272727,45.455425,4.246507e-06,4.4637786e-06,1.4795381e-05,29.49,69.27,9.9,3.12,29.47,7.15,Wheat,Vegetative,HEALTHY
20260724_123113,G_13_7,jpr_20240528_AB01_MS_aligned_sun-all,13,7,480,742,4300349.974222668,621319.1849468428,0.56838715,0.12623093,3.4531895e-05,0.9164772727272728,92.92613636363637,43.161285,4.1965004e-06,4.8610164e-06,1.5707612e-05,31.79,70.59,8.52,5.64,37.95,6.65,Wheat,Vegetative,HEALTHY
20260724_123113,G_13_8,jpr_20240528_AB01_MS_aligned_sun-all,13,8,544,742,4300349.974222668,621322.3849468237,0.55777663,0.11895937,2.9453628e-05,0.9059659090909091,91.8465909090909,44.222336,3.715095e-06,3.9394627e-06,1.3533325e-05,30.03,76.92,1.06,5.33,34.99,6.3,Wheat,Vegetative,HEALTHY
20260724_123113,G_13_9,jpr_20240528_AB01_MS_aligned_sun-all,13,9,608,742,4300349.974222668,621325.5849468046,0.565001,0.11652927,3.0508489e-05,0.8241477272727272,83.4090909090909,43.4999,3.6261447e-06,3.970814e-06,1.379602e-05,29.5,73.57,10.28,1.42,46.16,7.29,Wheat,Vegetative,HEALTHY
20260724_123113,G_13_10,jpr_20240528_AB01_MS_aligned_sun-all,13,10,672,742,4300349.974222668,621328.7849467854,0.5569049,0.11456795,3.1995463e-05,0.7909090909090909,80.53977272727273,44.30951,4.065485e-06,4.55793e-06,1.4731056e-05,28.25,67.86,10.37,3.32,30.75,6.91,Wheat,Vegetative,HEALTHY
20260724_123113,G_13_11,jpr_20240528_AB01_MS_aligned_sun-all,13,11,736,742,4300349.974222668,621331.9849467663,0.6586046,0.13533647,3.9668164e-05,0.7386363636363636,75.73863636363637,34.139538,3.1247255e-06,4.2008214e-06,1.6348002e-05,30.37,67.45,0.7,1.54,41.22,6.35,Wheat,Vegetative,HEALTHY
20260724_123113,G_13_12,jpr_20240528_AB01_MS_aligned_sun-all,13,12,800,742,4300349.974222668,621335.1849467471,0.5710666,0.13008864,3.0706917e-05,0.7639204545454545,77.24431818181819,42.893337,3.7279517e-06,4.36241e-06,1.3963963e-05,31.09,74.77,0.41,2.26,35.18,6.88,Wheat,Vegetative,HEALTHY
20260724_123113,G_13_13,jpr_20240528_AB01_MS_aligned_sun-all,13,13,864,742,4300349.974222668,621338.3849467281,0.5127003,0.10165939,2.7165246e-05,0.7423295454545454,74.91477272727273,48.72997,4.2669076e-06,4.384978e-06,1.3322315e-05,31.88,73.23,2.05,1.68,25.51,6.56,Wheat,Vegetative,HEALTHY
20260724_123113,G_13_14,jpr_20240528_AB01_MS_aligned_sun-all,13,14,928,742,4300349.974222668,621341.584946709,0.43702817,0.07473065,2.3949175e-05,1.0,100.0,56.297184,5.1720567e-06,4.9288365e-06,1.3155408e-05,31.44,58.16,11.39,4.21,37.76,7.27,Wheat,Vegetative,HEALTHY
20260724_123113,G_13_15,jpr_20240528_AB01_MS_aligned_sun-all,13,15,992,742,4300349.974222668,621344.7849466898,0.3966923,0.05322069,2.3142431e-05,1.0,100.0,60.330772,5.8771393e-06,5.7833363e-06,1.3591584e-05,28.48,69.66,9.18,3.17,40.53,7.34,Wheat,Vegetative,HEALTHY
20260724_123113,G_13_16,jpr_20240528_AB01_MS_aligned_sun-all,13,16,1056,742,4300349.974222668,621347.9849466707,0.38597557,0.047598943,2.4900133e-05,1.0,100.0,61.40244,6.611254e-06,6.812674e-06,1.4911656e-05,32.35,77.18,14.52,2.9,40.41,7.13,Wheat,Vegetative,HEALTHY
20260724_123113,G_13_17,jpr_20240528_AB01_MS_aligned_sun-all,13,17,1120,742,4300349.974222668,621351.1849466516,0.4598717,0.08481004,2.7180407e-05,1.0,100.0,54.01283,5.4324173e-06,5.639951e-06,1.4492914e-05,35.17,71.56,9.92,2.91,29.88,6.74,Wheat,Vegetative,HEALTHY
20260724_123113,G_13_18,jpr_20240528_AB01_MS_aligned_sun-all,13,18,1184,742,4300349.974222668,621354.3849466324,0.50290966,0.1077365,2.74575e-05,0.9011363636363636,90.88068181818181,49.709034,4.528058e-06,4.716894e-06,1.3680897e-05,27.82,69.03,11.83,5.46,36.36,7.13,Wheat,Vegetative,HEALTHY
20260724_123113,G_13_19,jpr_20240528_AB01_MS_aligned_sun-all,13,19,1248,742,4300349.974222668,621357.5849466133,0.5707006,0.119694784,3.058749e-05,0.8428977272727273,85.19886363636363,42.929943,3.7679747e-06,4.2901634e-06,1.3964174e-05,29.28,78.32,4.69,2.53,33.71,7.03,Wheat,Vegetative,HEALTHY
20260724_123113,G_13_20,jpr_20240528_AB01_MS_aligned_sun-all,13,20,1312,742,4300349.974222668,621360.7849465943,0.546456,0.12495536,2.9097475e-05,0.7545454545454545,76.5909090909091,45.3544,3.9573383e-06,4.375505e-06,1.3656845e-05,34.1,72.21,3.63,5.29,28.46,6.87,Wheat,Vegetative,HEALTHY
20260724_123113,G_13_21,jpr_20240528_AB01_MS_aligned_sun-all,13,21,1376,742,4300349.974222668,621363.9849465751,0.5635044,0.124619156,3.0386573e-05,0.7707386363636364,77.86931818181819,43.64956,3.864311e-06,4.2627653e-06,1.3993535e-05,33.81,77.83,1.98,1.78,28.47,7.23,Wheat,Vegetative,HEALTHY
20260724_123113,G_13_22,jpr_20240528_AB01_MS_aligned_sun-all,13,22,1440,742,4300349.974222668,621367.184946556,0.58058584,0.13326004,3.1932985e-05,0.8071022727272728,81.25,41.941418,3.7358247e-06,4.3240293e-06,1.4380551e-05,30.04,78.75,4.89,5.44,27.21,6.97,Wheat,Vegetative,HEALTHY
20260724_123113,G_13_23,jpr_20240528_AB01_MS_aligned_sun-all,13,23,1504,742,4300349.974222668,621370.3849465369,0.5523209,0.12106305,3.0498177e-05,0.8113636363636364,81.50568181818181,44.76791,4.0640844e-06,4.3858295e-06,1.4230521e-05,27.2,76.98,9.92,4.26,25.3,6.35,Wheat,Vegetative,HEALTHY
20260724_123113,G_13_24,jpr_20240528_AB01_MS_aligned_sun-all,13,24,1568,742,4300349.974222668,621373.5849465177,0.546708,0.114613585,3.0465771e-05,0.7880681818181818,79.80113636363636,45.3292,4.091569e-06,4.325815e-06,1.4247209e-05,29.9,71.98,0.85,1.63,37.53,6.63,Wheat,Vegetative,HEALTHY
20260724_123113,G_13_25,jpr_20240528_AB01_MS_aligned_sun-all,13,25,1632,742,4300349.974222668,621376.7849464986,0.52544636,0.10164281,2.9027677e-05,0.8173295454545455,82.89772727272727,47.455364,4.289226e-06,4.4969793e-06,1.396548e-05,32.58,68.29,3.67,5.98,33.58,6.71,Wheat,Vegetative,HEALTHY
20260724_123113,G_13_26,jpr_20240528_AB01_MS_aligned_sun-all,13,26,1696,742,4300349.974222668,621379.9849464794,0.51852465,0.093226224,2.8290762e-05,0.7758522727272728,78.57954545454545,48.147537,4.1566223e-06,4.248252e-06,1.3587229e-05,30.95,67.06,0.15,5.54,37.03,7.16,Wheat,Vegetative,HEALTHY
20260724_123113,G_13_27,jpr_20240528_AB01_MS_aligned_sun-all,13,27,1760,742,4300349.974222668,621383.1849464604,0.53457797,0.094983235,2.9785333e-05,0.7727272727272727,77.95454545454545,46.542202,4.227086e-06,4.5397837e-06,1.4155905e-05,33.51,71.54,2.89,5.99,38.29,6.89,Wheat,Vegetative,HEALTHY
20260724_123113,G_13_28,jpr_20240528_AB01_MS_aligned_sun-all,13,28,1824,742,4300349.974222668,621386.3849464413,0.5126321,0.08746127,2.761136e-05,0.8377840909090909,84.3465909090909,48.736794,4.248143e-06,4.5027004e-06,1.3452264e-05,32.64,67.56,12.96,5.91,35.94,7.12,Wheat,Vegetative,HEALTHY
20260724_123113,G_13_29,jpr_20240528_AB01_MS_aligned_sun-all,13,29,1888,742,4300349.974222668,621389.5849464221,0.5406093,0.09957125,3.3151176e-05,0.7991477272727273,80.53977272727273,45.93907,4.6201358e-06,5.250308e-06,1.5670987e-05,29.39,68.88,3.88,5.61,50.61,7.04,Wheat,Vegetative,HEALTHY
